user_id,rec_date,market_regime_at_rec,treatment,propensity,outcome_30d_return_pct,true_ite,age,risk_tolerance,portfolio_value,tenure_months,current_equity_allocation_pct,regime,volatility_index,interest_rate,inflation_rate,holding_alternatives_pct,holding_bonds_pct,holding_cash_pct,holding_equity_pct,equity_overweight_vs_risk,is_bull,is_bear,is_volatile,log_portfolio_value
426,2024-10-12,bear,0,0.1039,-1.631,-1.826,61,7.0,8474.38,49,55.9,bear,1.0294907101105526,1.8064984776528092,2.758265225236027,13.93,24.02,6.15,55.9,-14.100000000000001,0,1,0,9.044802773230412
427,2025-04-21,bear,1,0.1237,-0.424,-2.129,65,5.3,64148.48,47,56.4,bear,1.0,1.601258416393724,2.692970090742031,11.23,24.27,8.1,56.4,3.3999999999999986,0,1,0,11.06895567529697
428,2026-05-26,volatile,0,0.2476,0.038,0.412,68,6.6,16171.32,98,54.8,volatile,3.04066692823226,1.7473801716696689,2.968754982877927,10.2,27.32,7.68,54.8,-11.200000000000003,0,0,1,9.69099458189245
429,2025-09-17,bear,0,0.132,0.525,-1.237,70,7.0,9659.9,45,52.4,bear,1.3843226496617491,1.511980209690408,2.742784675132144,13.44,28.91,5.25,52.4,-17.6,0,1,0,9.175738575186108
430,2025-05-18,volatile,0,0.4179,-0.395,-0.288,40,5.9,13065.84,74,46.0,volatile,2.5615416289689503,1.549698835243823,2.724607672790572,12.85,34.25,6.9,46.0,-13.0,0,0,1,9.477756469802987
431,2025-12-29,bear,0,0.099,1.944,-1.624,24,5.2,48210.51,110,22.2,bear,1.0,1.451591866167444,2.7906370507008824,16.22,48.03,13.55,22.2,-29.8,0,1,0,10.783332326061823
432,2024-07-03,bear,0,0.05,0.878,-3.117,56,2.6,32974.22,62,20.1,bear,2.608902768058223,1.844184368564398,2.5674416100673247,29.97,37.63,12.3,20.1,-5.899999999999999,0,1,0,10.4034813230222
433,2025-08-26,bull,1,0.5966,4.618,3.607,26,6.7,4304.07,74,65.4,bull,1.0,1.5140833078414366,2.7031592494206773,4.88,21.92,7.79,65.4,-1.5999999999999943,1,0,0,8.367316365649884
434,2025-04-12,bear,0,0.0982,-1.16,-2.108,36,5.6,24744.14,43,44.5,bear,1.022176641787404,1.6000269804447185,2.729636672914705,13.8,32.99,8.71,44.5,-11.5,0,1,0,10.116343972286177
435,2024-07-26,bear,0,0.1025,1.299,-1.639,59,4.7,116918.36,106,39.2,bear,1.368064707437754,1.8738743117712664,2.594330230356864,18.08,34.52,8.2,39.2,-7.799999999999997,0,1,0,11.669231192441895
436,2025-08-13,bull,1,0.7671,3.111,3.88,53,8.1,23125.8,9,48.0,bull,1.0348483597426767,1.4885005500255326,2.713390945907812,14.63,30.14,7.24,48.0,-33.0,1,0,0,10.048704156376841
437,2026-01-29,volatile,0,0.1332,-0.559,-1.896,54,2.6,30777.02,33,15.2,volatile,2.6049677924902834,1.5287916528797494,2.8531724853608944,15.14,52.22,17.44,15.2,-10.8,0,0,1,10.334523586591528
438,2026-01-18,volatile,1,0.3762,-0.378,0.93,61,8.8,103052.25,118,81.1,volatile,2.5520752230930883,1.5357881675200182,2.810075070104696,5.18,9.96,3.76,81.1,-6.900000000000006,0,0,1,11.54299142014138
439,2026-01-31,volatile,0,0.1659,0.352,-0.585,30,5.5,80457.89,58,53.4,volatile,1.3500490071374387,1.5285015905790704,2.8376016585770465,16.85,24.0,5.75,53.4,-1.6000000000000014,0,0,1,11.29548922094913
440,2026-01-04,bear,0,0.1891,2.205,-1.99,63,6.1,100886.47,21,42.3,bear,2.1272590204795185,1.505080197993693,2.7843560236839715,20.9,28.68,8.12,42.3,-18.700000000000003,0,1,0,11.521751104188862
441,2025-03-13,bear,0,0.0994,0.886,-2.083,53,4.7,2269.8,50,37.9,bear,1.4457632196194308,1.66343435304716,2.7320612246797986,18.81,30.76,12.53,37.9,-9.100000000000001,0,1,0,7.727447000867039
442,2024-03-15,bull,0,0.288,-0.238,1.208,44,2.2,205566.13,31,25.2,bull,1.0,1.894153137629573,2.4649677997581256,17.47,44.73,12.61,25.2,3.1999999999999993,1,0,0,12.233523061638373
443,2026-05-17,volatile,0,0.336,0.727,-0.439,46,5.2,68624.19,63,36.8,volatile,2.194829634274193,1.7424224452720725,2.9952551458282417,7.51,40.93,14.77,36.8,-15.200000000000003,0,0,1,11.136400375463484
444,2025-02-28,bear,0,0.1574,0.777,-2.072,48,6.2,425694.15,29,37.4,bear,1.356036295290051,1.6515413712091067,2.722124974451385,22.76,29.26,10.58,37.4,-24.6,0,1,0,12.961476409649938
445,2025-08-02,bull,0,0.7421,0.756,2.973,51,6.9,16608.57,48,57.0,bull,1.3058302068533234,1.4674575799379634,2.701436729739493,10.12,27.16,5.72,57.0,-12.0,1,0,0,9.717674106185918
446,2024-02-19,bull,1,0.6336,3.612,2.781,39,5.1,6226.37,109,50.3,bull,1.4812291220001064,1.8730471279364405,2.4545347248506384,11.54,26.13,12.03,50.3,-0.7000000000000028,1,0,0,8.736548777440072
447,2026-03-11,volatile,0,0.1142,-1.206,-1.704,33,1.1,36578.59,10,22.4,volatile,2.638705286718044,1.6039798993500654,2.856128407147597,13.19,46.96,17.45,22.4,11.399999999999999,0,0,1,10.507218375548591
448,2026-03-11,volatile,0,0.1249,0.578,-1.538,30,2.4,27573.97,91,33.8,volatile,2.638705286718044,1.6039798993500654,2.856128407147597,16.45,41.43,8.32,33.8,9.799999999999997,0,0,1,10.224627490749551
449,2026-04-14,volatile,0,0.4967,-1.85,0.892,40,9.6,69819.18,10,64.8,volatile,2.1832865076092456,1.6580467987082317,2.901489480006161,6.68,20.76,7.76,64.8,-31.200000000000003,0,0,1,11.153664036104239
450,2024-07-01,bear,0,0.0671,1.332,-3.082,35,3.3,106396.54,55,33.6,bear,2.098045784622372,1.8334124001309569,2.5582035279964974,26.44,32.89,7.07,33.6,0.6000000000000014,0,1,0,11.574928336563941
451,2026-01-31,volatile,0,0.3659,-0.923,0.118,49,8.4,33279.8,80,66.7,volatile,1.3500490071374387,1.5285015905790704,2.8376016585770465,10.09,16.17,7.03,66.7,-17.299999999999997,0,0,1,10.412705885301703
452,2025-07-26,bear,0,0.05,2.261,-2.699,70,3.6,28546.57,114,34.5,bear,1.0,1.4577220803120414,2.714660210420216,11.62,38.57,15.31,34.5,-1.5,0,1,0,10.259292067761677
453,2024-06-07,bear,0,0.1428,-3.098,-1.884,27,5.1,61250.04,30,44.0,bear,1.0,1.8599301740838168,2.5072015039577598,16.43,28.75,10.82,44.0,-7.0,0,1,0,11.022719781467984
454,2025-06-09,bull,1,0.6748,6.178,3.012,38,6.8,28104.12,7,52.3,bull,1.0,1.5035455352313003,2.748366204878887,14.52,21.72,11.46,52.3,-15.700000000000003,1,0,0,10.243671463791372
455,2025-03-20,bear,0,0.1345,-1.956,-2.319,24,3.9,25848.76,90,13.2,bear,1.7570568742766506,1.6801239921200055,2.730639403143063,19.69,48.69,18.42,13.2,-25.8,0,1,0,10.1600179097338
456,2025-07-27,bull,1,0.7254,2.402,3.452,73,8.7,102450.49,107,80.2,bull,1.0,1.4707693973102565,2.714951760226827,7.54,10.03,2.22,80.2,-6.799999999999997,1,0,0,11.537134936476496
457,2024-04-14,bull,1,0.625,3.372,2.324,59,5.7,127999.02,68,52.5,bull,1.0,1.9508763485784892,2.471145803042492,14.97,21.97,10.55,52.5,-4.5,1,0,0,11.759777886622444
458,2025-06-03,bull,1,0.5087,4.776,3.216,34,6.4,107362.5,8,42.9,bull,1.3998648901720854,1.4967069373313509,2.728475115166901,16.9,27.43,12.77,42.9,-21.1,1,0,0,11.58396623807448
459,2025-09-10,bear,0,0.0672,0.135,-2.359,43,5.0,30692.4,60,48.8,bear,1.4808311931897769,1.5252813180644835,2.735986817329481,16.17,25.76,9.28,48.8,-1.2000000000000028,0,1,0,10.331770345924738
460,2025-10-12,volatile,1,0.1329,1.996,0.016,60,6.8,4273.6,47,54.0,volatile,2.3626187182933456,1.4650161906393495,2.7795953103956053,17.94,23.11,4.95,54.0,-14.0,0,0,1,8.360211842355696
461,2025-11-28,bull,1,0.7486,2.982,3.426,72,8.7,31313.17,54,67.5,bull,1.0,1.420813518024689,2.766397000884328,9.31,18.15,5.04,67.5,-19.5,1,0,0,10.351794054803893
462,2025-07-27,bull,0,0.4708,-0.025,2.579,52,5.2,17017.88,7,40.3,bull,1.0,1.4707693973102565,2.714951760226827,16.28,32.06,11.36,40.3,-11.700000000000003,1,0,0,9.742019835027255
463,2025-09-30,bull,1,0.688,3.68,3.368,36,9.0,31897.25,38,77.3,bull,1.0,1.4820905741343084,2.7668659833791747,6.87,11.64,4.19,77.3,-12.700000000000003,1,0,0,10.370275078160356
464,2024-04-20,bull,0,0.5192,-0.278,2.456,58,4.3,18562.69,119,33.7,bull,1.0,1.9632661926290544,2.4770092513912534,20.22,38.56,7.52,33.7,-9.299999999999997,1,0,0,9.828908931182907
465,2025-12-23,bear,0,0.1615,-2.242,-1.137,58,7.0,35570.08,6,50.2,bear,1.552664143674346,1.460176148891863,2.8217055154150694,18.25,25.9,5.65,50.2,-19.799999999999997,0,1,0,10.47926011402628
466,2024-12-15,bear,1,0.0855,-0.808,-1.403,56,6.5,12845.19,109,64.6,bear,1.862349598384896,1.6325450767879863,2.789363118372543,15.61,15.98,3.81,64.6,-0.4000000000000057,0,1,0,9.460724701182349
467,2025-05-20,volatile,0,0.3013,0.304,-1.083,24,3.4,10089.82,62,32.4,volatile,1.849189085212869,1.5352550222282877,2.7240606922698656,21.56,38.43,7.61,32.4,-1.6000000000000014,0,0,1,9.219282273743534
468,2025-05-19,volatile,0,0.2358,2.215,-0.511,59,5.9,123338.94,70,50.1,volatile,2.2419375640157564,1.5403594307173605,2.7228937164436045,8.1,31.12,10.67,50.1,-8.899999999999999,0,0,1,11.722691454378507
469,2026-05-26,volatile,0,0.1451,-1.359,0.347,23,5.5,13771.31,112,54.0,volatile,3.04066692823226,1.7473801716696689,2.968754982877927,16.66,20.78,8.56,54.0,-1.0,0,0,1,9.530342721547752
470,2024-11-09,volatile,0,0.1218,-0.464,-1.307,69,3.8,36327.55,26,31.3,volatile,2.03212400487484,1.784766619423785,2.8365203291221373,29.65,31.06,8.0,31.3,-6.699999999999999,0,0,1,10.500331685561669
471,2024-12-30,volatile,0,0.2458,2.425,-0.026,68,6.2,94326.25,118,49.7,volatile,1.4737885425055226,1.6055597266079564,2.8277349726852545,9.24,32.58,8.48,49.7,-12.299999999999997,0,0,1,11.454514796798772
472,2025-11-20,bull,0,0.551,1.045,2.69,51,5.8,90608.57,33,53.0,bull,1.0,1.5029142246206713,2.757932536983637,14.9,21.41,10.69,53.0,-5.0,1,0,0,11.414304079169046
473,2025-08-03,bull,0,0.6965,1.409,2.451,56,5.4,80406.33,42,35.5,bull,1.0,1.454055496087653,2.701964525764341,11.89,40.86,11.76,35.5,-18.5,1,0,0,11.294848183411192
474,2024-11-02,volatile,0,0.2038,1.247,-0.474,25,5.4,49161.52,54,49.6,volatile,2.855614002595324,1.8000650971954264,2.828894129376598,9.67,29.8,10.94,49.6,-4.399999999999999,0,0,1,10.80286648264868
475,2024-11-25,bear,0,0.2246,1.267,-2.213,68,5.3,74907.05,72,41.1,bear,1.0,1.674177797940838,2.8225861966577863,13.48,35.16,10.26,41.1,-11.899999999999999,0,1,0,11.224003290576452
476,2026-01-18,volatile,0,0.1516,3.271,-0.582,36,4.8,143356.26,39,50.4,volatile,2.5520752230930883,1.5357881675200182,2.810075070104696,10.14,30.58,8.88,50.4,2.3999999999999986,0,0,1,11.873088139698812
477,2026-01-25,volatile,0,0.2546,0.728,-0.315,35,5.8,55549.1,95,55.0,volatile,2.4368282974960973,1.5091080089189974,2.8461625175896192,17.89,22.59,4.53,55.0,-3.0,0,0,1,10.925022593316367
478,2024-06-07,bear,0,0.122,-0.992,-1.587,59,4.2,5783.69,3,42.7,bear,1.0,1.8599301740838168,2.5072015039577598,20.97,29.89,6.44,42.7,0.7000000000000028,0,1,0,8.662797166275029
479,2025-01-12,volatile,1,0.6415,2.938,1.171,71,10.0,21406.86,80,67.1,volatile,1.6614285174437862,1.6230129501440975,2.803011741358404,12.07,15.22,5.61,67.1,-32.900000000000006,0,0,1,9.971466710388988
480,2025-11-28,bull,1,0.4909,1.415,1.815,48,2.7,72865.46,79,28.1,bull,1.0,1.420813518024689,2.766397000884328,17.65,45.93,8.33,28.1,1.1000000000000014,1,0,0,11.196370005992542
481,2024-05-14,bear,0,0.0882,0.365,-2.187,48,4.3,19397.59,64,30.7,bear,1.0,1.8719763475564424,2.501147307531622,18.76,34.98,15.56,30.7,-12.3,0,1,0,9.872904110530508
482,2024-07-09,bear,0,0.0941,1.084,-1.748,51,4.5,183524.99,73,41.2,bear,2.1340409113326486,1.8390206466151349,2.5879146045844723,15.04,31.19,12.57,41.2,-3.799999999999997,0,1,0,12.12010612249049
483,2024-06-18,bear,0,0.162,-0.437,-1.061,37,9.6,34092.07,89,58.7,bear,1.0,1.8871403949011825,2.563417453600073,10.36,23.06,7.87,58.7,-37.3,0,1,0,10.436820084907708
484,2025-05-03,bull,0,0.385,-0.316,1.665,53,2.9,39547.14,108,18.0,bull,2.0231589294551617,1.589284334305041,2.6907837164586748,29.92,39.54,12.53,18.0,-11.0,1,0,0,10.58524865705387
485,2025-02-26,bear,0,0.1992,1.346,-2.302,72,6.4,111831.01,26,64.3,bear,1.315206813751355,1.6556562334470213,2.706396047196849,11.48,20.5,3.71,64.3,0.29999999999999716,0,1,0,11.624744171547219
486,2024-11-05,volatile,0,0.3066,-0.223,-0.182,42,6.0,30246.93,57,55.0,volatile,2.5142303408661606,1.7748509225043896,2.83609611513216,15.95,21.94,7.11,55.0,-5.0,0,0,1,10.317149970705467
487,2024-05-29,bear,1,0.1424,0.542,-1.536,62,6.2,43315.99,67,50.6,bear,1.7586742288043389,1.8210961300582449,2.5006475866264064,11.79,28.89,8.72,50.6,-11.399999999999999,0,1,0,10.676277129886667
488,2025-08-06,bull,1,0.8413,2.187,2.951,63,8.0,89243.47,42,58.7,bull,1.0,1.456608699136371,2.7124656739953004,8.15,24.52,8.63,58.7,-21.299999999999997,1,0,0,11.39912353169907
489,2025-12-31,bear,1,0.2011,-1.638,-0.849,67,7.9,8330.92,116,56.6,bear,2.3972142473405365,1.4524903431719485,2.7827737681922167,13.39,19.8,10.21,56.6,-22.4,0,1,0,9.02772917324005
490,2024-08-04,bear,0,0.0731,3.401,-2.486,60,4.6,27301.63,61,43.8,bear,1.3363733455073563,1.8365013122451987,2.583134832613033,13.74,34.55,7.91,43.8,-2.200000000000003,0,1,0,10.214701686350368
491,2025-08-31,bull,1,0.5416,0.832,2.517,70,5.9,83212.54,71,48.6,bull,1.0,1.5212922013933377,2.726265421600336,15.77,28.11,7.52,48.6,-10.399999999999999,1,0,0,11.329153336605854
492,2025-12-21,bear,0,0.05,0.36,-3.074,59,1.8,38777.68,24,35.0,bear,1.5008287713172404,1.4459887210428204,2.81166619166685,13.73,41.04,10.23,35.0,17.0,0,1,0,10.565600102355194
493,2025-05-28,volatile,0,0.2759,3.369,0.038,73,5.7,157524.11,50,48.4,volatile,1.871867295854666,1.4904067802651344,2.7226720168779783,12.07,27.31,12.22,48.4,-8.600000000000001,0,0,1,11.967333804897454
494,2025-06-12,bull,1,0.4694,2.23,1.763,59,3.9,7510.65,75,37.8,bull,1.0,1.47584542311172,2.742328964474632,19.23,35.46,7.51,37.8,-1.2000000000000028,1,0,0,8.924077292277817
495,2024-06-25,bear,0,0.1491,2.584,-2.033,66,5.1,6700.91,51,34.6,bear,1.6240710723133531,1.8313276108796237,2.5423328974020043,13.45,37.62,14.33,34.6,-16.4,0,1,0,8.809998617051757
496,2026-05-10,volatile,0,0.0852,1.386,-1.288,69,2.1,78408.41,92,21.8,volatile,2.280250682206627,1.7348117311475533,2.975797664645877,23.72,40.47,14.0,21.8,0.8000000000000007,0,0,1,11.269686470993603
497,2026-05-09,volatile,0,0.2501,0.601,-0.089,74,6.3,86319.19,17,55.5,volatile,2.783091983425142,1.735468037966419,2.974628611518221,11.04,25.6,7.86,55.5,-7.5,0,0,1,11.36580721619939
498,2025-10-09,volatile,0,0.05,0.209,-1.338,53,2.1,29933.99,19,21.7,volatile,2.490715698975181,1.464187907701351,2.781366363350138,13.64,50.88,13.78,21.7,0.6999999999999993,0,0,1,10.306749903020753
499,2026-03-23,bear,0,0.153,-2.583,-1.682,59,5.8,54197.74,41,46.7,bear,1.8524592593469424,1.5937201092087387,2.849228044094798,10.78,30.84,11.67,46.7,-11.299999999999997,0,1,0,10.900394489141402
500,2025-07-11,bear,0,0.0647,-0.014,-2.916,73,3.0,76512.31,38,33.6,bear,1.0658308158226488,1.4377063455294088,2.7461818318796807,27.63,31.69,7.08,33.6,3.6000000000000014,0,1,0,11.245206921901872
501,2025-08-26,bull,0,0.3053,0.853,2.496,42,3.8,16092.95,98,48.7,bull,1.0,1.5140833078414366,2.7031592494206773,7.47,33.07,10.76,48.7,10.700000000000003,1,0,0,9.686136566872761
502,2026-01-19,volatile,0,0.333,1.044,0.157,28,7.8,17910.67,104,65.8,volatile,1.8312030023186556,1.5448219385048263,2.8165318470299354,12.61,18.08,3.51,65.8,-12.200000000000003,0,0,1,9.793151903623613
503,2024-03-05,bull,0,0.588,4.346,2.787,68,6.7,43902.48,57,66.1,bull,1.2446731268861746,1.8900666708184517,2.4644054430029505,14.08,16.38,3.44,66.1,-0.9000000000000057,1,0,0,10.689726089494982
504,2024-08-10,volatile,0,0.5037,1.119,0.594,55,7.8,89687.7,61,69.6,volatile,1.726969336077506,1.8248847030685749,2.592583462283129,8.74,16.09,5.57,69.6,-8.400000000000006,0,0,1,11.404088914898749
505,2024-07-26,bear,0,0.164,1.687,-1.259,44,8.6,11316.79,36,78.9,bear,1.368064707437754,1.8738743117712664,2.594330230356864,6.79,10.17,4.14,78.9,-7.099999999999994,0,1,0,9.334042742639316
506,2025-08-02,bull,1,0.4941,4.405,2.146,59,4.0,29793.7,64,33.1,bull,1.3058302068533234,1.4674575799379634,2.701436729739493,7.4,42.87,16.63,33.1,-6.899999999999999,1,0,0,10.302052240747406
507,2024-08-29,volatile,0,0.2964,1.541,0.183,23,8.5,28446.02,85,67.8,volatile,1.9465315074520493,1.7978388758264237,2.590881497201743,6.98,19.86,5.36,67.8,-17.200000000000003,0,0,1,10.255763535216476
508,2025-01-04,bull,0,0.3091,0.316,2.386,47,2.6,55158.11,86,26.6,bull,1.0,1.6028912837291682,2.833037881023052,19.45,41.07,12.88,26.6,0.6000000000000014,1,0,0,10.917959067360824
509,2025-04-04,volatile,0,0.3104,0.535,0.643,36,7.0,36000.99,116,63.4,volatile,1.838411008956019,1.6169480784903898,2.7508215387639336,10.64,17.61,8.35,63.4,-6.600000000000001,0,0,1,10.491301717060129
510,2025-11-06,bull,0,0.4471,0.014,2.167,37,4.5,21038.65,69,47.8,bull,1.0,1.4950687675225385,2.8094871579242886,11.44,30.55,10.22,47.8,2.799999999999997,1,0,0,9.954116501294981
511,2025-04-24,bull,1,0.4184,3.247,2.086,73,3.6,126571.9,41,36.2,bull,1.0,1.593268980278959,2.679624816273752,24.43,31.52,7.85,36.2,0.20000000000000284,1,0,0,11.748565805129935
512,2024-02-23,bull,0,0.6489,0.395,2.862,51,6.7,21178.52,9,63.9,bull,1.0,1.88015035024954,2.456316703451371,8.97,22.55,4.58,63.9,-3.1000000000000014,1,0,0,9.960742739471188
513,2025-09-17,bear,0,0.1672,1.619,-1.535,29,7.4,27116.66,82,57.3,bear,1.3843226496617491,1.511980209690408,2.742784675132144,14.58,19.84,8.28,57.3,-16.700000000000003,0,1,0,10.207903578127784
514,2025-02-05,bear,1,0.2318,-2.27,-1.424,41,7.3,7394.58,96,68.2,bear,2.1801754649372294,1.5999755052242248,2.748196427280253,9.26,18.79,3.75,68.2,-4.799999999999997,0,1,0,8.90850257840015
515,2024-05-10,bear,0,0.1114,0.821,-1.892,34,5.9,17789.69,66,59.4,bear,1.9244764331807211,1.881530850214265,2.4911408161873374,11.79,19.95,8.86,59.4,0.3999999999999986,0,1,0,9.7863743549881
516,2025-08-18,bull,0,0.5513,2.932,2.134,70,5.8,60844.46,110,56.0,bull,1.1434768338854082,1.484446685565984,2.714929022631801,8.47,27.98,7.54,56.0,-2.0,1,0,0,11.016076050721246
517,2024-09-22,bull,1,0.6585,3.217,2.909,37,6.6,50041.2,38,57.3,bull,1.0,1.833256065815745,2.6648458687183547,10.41,25.98,6.32,57.3,-8.700000000000003,1,0,0,10.82060194510866
518,2025-03-06,bull,0,0.6027,3.373,2.667,40,6.1,66139.21,7,58.4,bull,2.169752066554153,1.628137495554725,2.7311901582991687,9.39,24.57,7.64,58.4,-2.6000000000000014,1,0,0,11.099517042104003
519,2026-05-18,volatile,0,0.3436,0.868,-0.076,39,6.6,63005.81,76,49.0,volatile,3.2461575780589063,1.754674059823071,2.988274672955589,8.41,31.55,11.04,49.0,-17.0,0,0,1,11.050982223343684
520,2024-08-25,volatile,1,0.2569,0.105,-0.403,31,5.9,292937.35,15,52.9,volatile,2.711645533125985,1.79591397611525,2.561195997382691,17.46,23.87,5.77,52.9,-6.100000000000001,0,0,1,12.587714042610312
521,2026-03-08,volatile,1,0.344,0.738,-0.098,63,7.2,17191.0,11,62.8,volatile,2.339957377465628,1.6192215065783673,2.8549049705032434,10.55,22.75,3.9,62.8,-9.200000000000003,0,0,1,9.752141270041493
522,2025-03-09,bear,0,0.0505,-0.049,-2.728,52,2.2,7190.93,84,14.8,bear,1.6955532572152785,1.6378498979754397,2.747856882543923,20.69,49.91,14.6,14.8,-7.199999999999999,0,1,0,8.880575788664904
523,2026-04-18,volatile,0,0.1377,-2.415,-0.43,45,5.2,12701.14,52,50.2,volatile,2.8905363993459163,1.6714827124205016,2.9247142748513406,16.52,23.16,10.12,50.2,-1.7999999999999972,0,0,1,9.449447032197684
524,2026-02-06,volatile,0,0.0731,1.756,-0.921,42,2.7,17968.01,72,18.9,volatile,2.385529133842617,1.5153081308665168,2.864569539912928,18.2,44.33,18.57,18.9,-8.100000000000001,0,0,1,9.796348233523037
525,2026-01-21,volatile,0,0.1479,3.896,-0.172,57,6.1,13707.15,89,49.3,volatile,2.3529394677160904,1.5551091607661147,2.831580449063345,20.68,24.93,5.09,49.3,-11.700000000000003,0,0,1,9.525672873485139
526,2024-07-29,bear,0,0.4112,1.476,-1.069,27,8.8,39881.22,46,71.9,bear,1.0,1.836844967455666,2.591053527844177,10.78,13.38,3.95,71.9,-16.099999999999994,0,1,0,10.593660815383181
527,2025-12-17,bear,0,0.05,1.353,-2.085,71,4.6,127090.52,73,36.4,bear,1.3643419664370326,1.4617077641946796,2.7933675567425467,16.86,36.92,9.82,36.4,-9.600000000000001,0,1,0,11.752654867456384
528,2024-12-15,bear,1,0.193,-2.182,-2.504,51,5.8,169339.2,65,51.3,bear,1.862349598384896,1.6325450767879863,2.789363118372543,13.59,23.07,12.04,51.3,-6.700000000000003,0,1,0,12.039659082961654
529,2026-03-30,volatile,0,0.2318,2.387,0.581,34,7.0,60132.67,70,59.5,volatile,2.502173843604477,1.6408012725004943,2.853540036122019,15.19,19.1,6.21,59.5,-10.5,0,0,1,11.00430856683958
530,2026-06-07,bull,0,0.4031,0.326,1.352,50,1.4,309054.28,84,13.2,bull,1.0,1.7383924943097817,2.93728543223584,15.35,54.28,17.18,13.2,-0.8000000000000007,1,0,0,12.64127220388329
531,2025-07-15,bear,0,0.05,0.933,-1.645,67,4.5,25428.53,46,46.0,bear,1.7721667943748385,1.4488007387396546,2.734046446112247,12.99,27.75,13.26,46.0,1.0,0,1,0,10.1436270510041
532,2026-04-01,bear,0,0.1392,-1.726,-2.051,31,6.2,7097.38,61,47.3,bear,1.3606321038803113,1.660714398733072,2.854407611586665,18.37,29.0,5.33,47.3,-14.700000000000003,0,1,0,8.867480980842448
533,2025-05-08,bull,0,0.3438,-0.434,0.815,49,1.0,104107.37,71,35.3,bull,1.4762969548782727,1.5700476704529818,2.697008038780531,19.9,29.19,15.6,35.3,25.299999999999997,1,0,0,11.553178049407327
534,2024-03-02,bull,1,0.4873,3.047,2.01,53,3.5,5775.65,17,33.6,bull,1.3689783847000243,1.8849759994151216,2.461575038013034,18.06,33.61,14.73,33.6,-1.3999999999999986,1,0,0,8.66140608316881
535,2026-02-26,volatile,0,0.3296,2.04,0.269,64,7.7,17068.62,26,54.5,volatile,3.0947801292900308,1.5611466712522986,2.871473327281848,19.08,20.87,5.55,54.5,-22.5,0,0,1,9.74499696893523
536,2025-05-05,bull,1,0.5192,5.294,3.201,52,7.5,61090.54,11,54.6,bull,1.0,1.57932287627207,2.691969751807586,5.88,28.21,11.31,54.6,-20.4,1,0,0,11.020112305021998
537,2024-03-11,bull,1,0.4477,1.022,2.766,61,6.2,32781.46,24,62.6,bull,1.0,1.8744896450871276,2.4454066493509523,15.5,17.22,4.68,62.6,0.6000000000000014,1,0,0,10.397618390659238
538,2024-03-29,bull,0,0.7871,-1.543,2.852,63,7.3,30002.84,53,57.8,bull,1.6240560809119398,1.9650370788042688,2.4978773534992174,9.54,25.09,7.57,57.8,-15.200000000000003,1,0,0,10.309047322830352
539,2025-10-19,bear,0,0.1297,1.486,-2.326,69,5.9,11150.17,112,40.4,bear,1.0,1.453338491036707,2.7547726153567256,20.24,31.66,7.7,40.4,-18.6,0,1,0,9.319210023408807
540,2026-04-11,volatile,0,0.2547,-0.486,-0.085,41,6.6,35925.32,110,63.0,volatile,2.0863395370415603,1.6773977681737615,2.8839231012025173,8.7,23.65,4.66,63.0,-3.0,0,0,1,10.489197618353623
541,2025-09-27,bull,1,0.5482,3.837,1.935,59,4.9,99077.98,91,41.0,bull,1.0,1.478836934485675,2.7346012286639216,20.55,29.68,8.77,41.0,-8.0,1,0,0,11.503662495829863
542,2025-02-17,bear,0,0.0757,-1.845,-2.353,35,5.7,37047.94,67,55.1,bear,1.0,1.5984020471631897,2.738246607859019,15.35,21.45,8.1,55.1,-1.8999999999999986,0,1,0,10.519968028638655
543,2024-10-24,volatile,0,0.1735,0.367,-1.004,66,4.2,15831.77,25,46.9,volatile,2.009104885133336,1.8025166589980035,2.8026581516651805,15.43,27.52,10.15,46.9,4.899999999999999,0,0,1,9.669773959637714
